0 0.4
1 4.599999999999996
2 3.0249999999999977
3 2.015634674922599
4 1.4087709169197415
5 1.1035818133130988
6 1.0092863470495577
7 1.0000850515147008
8 1.0000000072328374
9 1.0
10 1.0

